lead_frequency_class,scenario,n_haplotypes,n_partners,replicate,lead_alt_frequency,n_monomorphic_panel_variants,fit_available,lead_state,n_conditioning_haplotypes,empirical_mode_available,empirical_mode_maximum_count,n_tied_empirical_modes,true_mode_in_empirical_mode_set,ld_sign_available,n_undefined_ld_sign_partners,true_top1_in_fitted_top10,top10_overlap_fraction,available,strategy,exact_true_mode,hamming_to_true_mode,true_log_probability,true_probability,true_probability_regret,true_rank_if_top10
rare,lead_ld_q1,2000,256,19,0.022064889190930494,0,True,0,1951,True,14,1,True,True,0,True,0.8,True,ld_sign,False,141.0,-7.205496542681506,0.0007424934248990032,0.016762197556991338,
rare,lead_ld_q1,2000,256,19,0.022064889190930494,0,True,1,49,True,1,49,True,True,0,True,0.6,True,fitted,True,0.0,-2.9947740909806444,0.05004793208884619,0.0,1.0
rare,lead_ld_q1,2000,256,19,0.022064889190930494,0,True,1,49,True,1,49,True,True,0,True,0.6,True,empirical_mode,False,56.0,-19.328389204985317,4.0344768164363754e-09,0.050047928054369376,
rare,lead_ld_q1,2000,256,19,0.022064889190930494,0,True,1,49,True,1,49,True,True,0,True,0.6,True,ld_sign,True,0.0,-2.9947740909806444,0.05004793208884619,0.0,1.0
rare,lead_ld_q1,2000,256,20,0.021315417491667793,0,True,0,1955,True,3,2,True,True,0,True,0.8,True,fitted,True,0.0,-5.287720461340194,0.005053266256316102,1.3877787807814457e-17,1.0
rare,lead_ld_q1,2000,256,20,0.021315417491667793,0,True,0,1955,True,3,2,True,True,0,True,0.8,True,empirical_mode,True,0.0,-5.287720461340194,0.005053266256316102,1.3877787807814457e-17,1.0
rare,lead_ld_q1,2000,256,20,0.021315417491667793,0,True,0,1955,True,3,2,True,True,0,True,0.8,True,ld_sign,False,128.0,-7.080018826243512,0.0008417573011014488,0.004211508955214667,5.0
rare,lead_ld_q1,2000,256,20,0.021315417491667793,0,True,1,45,True,1,45,True,True,0,True,0.5,True,fitted,True,0.0,-2.97318932817731,0.051139947885389524,4.163336342344337e-17,1.0
rare,lead_ld_q1,2000,256,20,0.021315417491667793,0,True,1,45,True,1,45,True,True,0,True,0.5,True,empirical_mode,False,62.0,-31.352837573435814,2.418998782887558e-14,0.051139947885365376,
rare,lead_ld_q1,2000,256,20,0.021315417491667793,0,True,1,45,True,1,45,True,True,0,True,0.5,True,ld_sign,True,0.0,-2.97318932817731,0.051139947885389524,4.163336342344337e-17,1.0
rare,lead_ld_q1,2000,256,21,0.0069631855612742695,0,True,0,1987,True,8,1,True,True,0,True,0.7,True,fitted,True,0.0,-4.334276743100015,0.013111353521442683,3.469446951953614e-17,1.0
rare,lead_ld_q1,2000,256,21,0.0069631855612742695,0,True,0,1987,True,8,1,True,True,0,True,0.7,True,empirical_mode,True,0.0,-4.334276743100015,0.013111353521442683,3.469446951953614e-17,1.0
rare,lead_ld_q1,2000,256,21,0.0069631855612742695,0,True,0,1987,True,8,1,True,True,0,True,0.7,True,ld_sign,False,126.0,-7.006376663801836,0.0009060857008893087,0.012205267820553409,
rare,lead_ld_q1,2000,256,21,0.0069631855612742695,0,True,1,13,True,4,1,True,True,0,True,0.6,True,fitted,True,0.0,-1.6547188249562148,0.1911457935771148,0.0,1.0
rare,lead_ld_q1,2000,256,21,0.0069631855612742695,0,True,1,13,True,4,1,True,True,0,True,0.6,True,empirical_mode,True,0.0,-1.6547188249562148,0.1911457935771148,0.0,1.0
rare,lead_ld_q1,2000,256,21,0.0069631855612742695,0,True,1,13,True,4,1,True,True,0,True,0.6,True,ld_sign,True,0.0,-1.6547188249562148,0.1911457935771148,0.0,1.0
rare,lead_ld_q1,2000,256,22,0.018664262523063132,0,True,0,1973,True,4,1,True,True,0,True,0.7,True,fitted,True,0.0,-5.189967145227692,0.005572189884942542,1.9949319973733282e-17,1.0
rare,lead_ld_q1,2000,256,22,0.018664262523063132,0,True,0,1973,True,4,1,True,True,0,True,0.7,True,empirical_mode,True,0.0,-5.189967145227692,0.005572189884942542,1.9949319973733282e-17,1.0
rare,lead_ld_q1,2000,256,22,0.018664262523063132,0,True,0,1973,True,4,1,True,True,0,True,0.7,True,ld_sign,False,130.0,-6.997300530139607,0.0009143468889330982,0.004657842996009464,5.0
rare,lead_ld_q1,2000,256,22,0.018664262523063132,0,True,1,27,True,3,1,True,True,0,True,0.6,True,fitted,True,0.0,-2.8670836151484025,0.05686452382570468,0.0,1.0
rare,lead_ld_q1,2000,256,22,0.018664262523063132,0,True,1,27,True,3,1,True,True,0,True,0.6,True,empirical_mode,True,0.0,-2.8670836151484025,0.05686452382570468,0.0,1.0
rare,lead_ld_q1,2000,256,22,0.018664262523063132,0,True,1,27,True,3,1,True,True,0,True,0.6,True,ld_sign,True,0.0,-2.8670836151484025,0.05686452382570468,0.0,1.0
rare,lead_ld_q1,2000,256,23,0.012504855932086294,0,True,0,1966,True,19,1,True,True,0,True,0.9,True,fitted,True,0.0,-4.009338500465208,0.018145394437609746,0.0,1.0
rare,lead_ld_q1,2000,256,23,0.012504855932086294,0,True,0,1966,True,19,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-4.009338500465208,0.018145394437609746,0.0,1.0
rare,lead_ld_q1,2000,256,23,0.012504855932086294,0,True,0,1966,True,19,1,True,True,0,True,0.9,True,ld_sign,False,132.0,-7.062553969286883,0.0008565875995165348,0.01728880683809321,
rare,lead_ld_q1,2000,256,23,0.012504855932086294,0,True,1,34,True,4,1,True,True,0,True,0.7,True,fitted,True,0.0,-2.4144688424713006,0.08941481966540224,0.0,1.0
rare,lead_ld_q1,2000,256,23,0.012504855932086294,0,True,1,34,True,4,1,True,True,0,True,0.7,True,empirical_mode,True,0.0,-2.4144688424713006,0.08941481966540224,0.0,1.0
rare,lead_ld_q1,2000,256,23,0.012504855932086294,0,True,1,34,True,4,1,True,True,0,True,0.7,True,ld_sign,True,0.0,-2.4144688424713006,0.08941481966540224,0.0,1.0
rare,lead_ld_q1,2000,256,24,0.005142208401801978,0,True,0,1990,True,5,1,False,True,0,True,0.8,True,fitted,True,0.0,-4.693467834243808,0.009154883426573718,8.673617379884035e-18,1.0
rare,lead_ld_q1,2000,256,24,0.005142208401801978,0,True,0,1990,True,5,1,False,True,0,True,0.8,True,empirical_mode,False,1.0,-6.376600199873204,0.001700895843636553,0.007453987582937174,6.0
rare,lead_ld_q1,2000,256,24,0.005142208401801978,0,True,0,1990,True,5,1,False,True,0,True,0.8,True,ld_sign,False,122.0,-7.115035591755037,0.0008127917821336881,0.008342091644440039,
rare,lead_ld_q1,2000,256,24,0.005142208401801978,0,True,1,10,True,1,10,True,True,0,True,0.6,True,fitted,True,0.0,-1.713709751348329,0.18019606852210235,1.6653345369377348e-16,1.0
rare,lead_ld_q1,2000,256,24,0.005142208401801978,0,True,1,10,True,1,10,True,True,0,True,0.6,True,empirical_mode,False,38.0,-34.53016122181248,1.008652390503318e-15,0.18019606852210152,
rare,lead_ld_q1,2000,256,24,0.005142208401801978,0,True,1,10,True,1,10,True,True,0,True,0.6,True,ld_sign,True,0.0,-1.713709751348329,0.18019606852210235,1.6653345369377348e-16,1.0
rare,lead_ld_q1,2000,256,25,0.01645081610266371,0,True,0,1961,True,4,1,False,True,0,True,0.7,True,fitted,True,0.0,-5.76560034600107,0.003133513606621811,5.637851296924623e-18,1.0
rare,lead_ld_q1,2000,256,25,0.01645081610266371,0,True,0,1961,True,4,1,False,True,0,True,0.7,True,empirical_mode,False,120.0,-6.983042164299089,0.0009274773685188985,0.0022060362381029182,2.0
rare,lead_ld_q1,2000,256,25,0.01645081610266371,0,True,0,1961,True,4,1,False,True,0,True,0.7,True,ld_sign,False,120.0,-6.983042164299089,0.0009274773685188985,0.0022060362381029182,2.0
rare,lead_ld_q1,2000,256,25,0.01645081610266371,0,True,1,39,True,2,1,True,True,0,True,0.6,True,fitted,True,0.0,-2.805972610740271,0.060447950246647904,2.7755575615628914e-17,1.0
rare,lead_ld_q1,2000,256,25,0.01645081610266371,0,True,1,39,True,2,1,True,True,0,True,0.6,True,empirical_mode,True,0.0,-2.805972610740271,0.060447950246647904,2.7755575615628914e-17,1.0
rare,lead_ld_q1,2000,256,25,0.01645081610266371,0,True,1,39,True,2,1,True,True,0,True,0.6,True,ld_sign,True,0.0,-2.805972610740271,0.060447950246647904,2.7755575615628914e-17,1.0
rare,lead_ld_q1,2000,256,26,0.00814926712777307,0,True,0,1990,True,5,1,True,True,0,True,0.7,True,fitted,True,0.0,-5.566507137535858,0.003823813187850517,2.0383000842727483e-17,1.0
rare,lead_ld_q1,2000,256,26,0.00814926712777307,0,True,0,1990,True,5,1,True,True,0,True,0.7,True,empirical_mode,True,0.0,-5.566507137535858,0.003823813187850517,2.0383000842727483e-17,1.0
rare,lead_ld_q1,2000,256,26,0.00814926712777307,0,True,0,1990,True,5,1,True,True,0,True,0.7,True,ld_sign,False,119.0,-7.001455741239736,0.0009105554671249786,0.002913257720725559,3.0
rare,lead_ld_q1,2000,256,26,0.00814926712777307,0,True,1,10,True,4,1,True,True,0,True,0.7,True,fitted,True,0.0,-1.7425525333405063,0.17507295025141528,1.3877787807814457e-16,1.0
rare,lead_ld_q1,2000,256,26,0.00814926712777307,0,True,1,10,True,4,1,True,True,0,True,0.7,True,empirical_mode,True,0.0,-1.7425525333405063,0.17507295025141528,1.3877787807814457e-16,1.0
rare,lead_ld_q1,2000,256,26,0.00814926712777307,0,True,1,10,True,4,1,True,True,0,True,0.7,True,ld_sign,True,0.0,-1.7425525333405063,0.17507295025141528,1.3877787807814457e-16,1.0
rare,lead_ld_q1,2000,256,27,0.029284656381118424,0,True,0,1950,True,4,2,True,True,0,True,0.8,True,fitted,True,0.0,-5.146368959840928,0.005820500875607275,1.0408340855860843e-17,1.0
rare,lead_ld_q1,2000,256,27,0.029284656381118424,0,True,0,1950,True,4,2,True,True,0,True,0.8,True,empirical_mode,True,0.0,-5.146368959840928,0.005820500875607275,1.0408340855860843e-17,1.0
rare,lead_ld_q1,2000,256,27,0.029284656381118424,0,True,0,1950,True,4,2,True,True,0,True,0.8,True,ld_sign,False,117.0,-7.1040825574849835,0.0008217432517632633,0.004998757623844022,9.0
rare,lead_ld_q1,2000,256,27,0.029284656381118424,0,True,1,50,True,1,50,True,True,0,True,0.5,True,fitted,True,0.0,-3.2820385027778913,0.03755162963003961,3.469446951953614e-17,1.0
rare,lead_ld_q1,2000,256,27,0.029284656381118424,0,True,1,50,True,1,50,True,True,0,True,0.5,True,empirical_mode,False,67.0,-27.279020873548138,1.4219088683613906e-12,0.03755162962861773,
rare,lead_ld_q1,2000,256,27,0.029284656381118424,0,True,1,50,True,1,50,True,True,0,True,0.5,True,ld_sign,True,0.0,-3.2820385027778913,0.03755162963003961,3.469446951953614e-17,1.0
rare,lead_ld_q1,2000,256,28,0.039328395308100984,0,True,0,1914,True,3,1,False,True,0,True,0.9,True,fitted,True,0.0,-5.451987154882555,0.004287775744883962,0.0,1.0
rare,lead_ld_q1,2000,256,28,0.039328395308100984,0,True,0,1914,True,3,1,False,True,0,True,0.9,True,empirical_mode,False,134.0,-7.177695526132285,0.0007634251097999716,0.003524350635083991,8.0
rare,lead_ld_q1,2000,256,28,0.039328395308100984,0,True,0,1914,True,3,1,False,True,0,True,0.9,True,ld_sign,False,134.0,-7.177695526132285,0.0007634251097999716,0.003524350635083991,8.0
rare,lead_ld_q1,2000,256,28,0.039328395308100984,0,True,1,86,True,2,2,True,True,0,True,0.6,True,fitted,True,0.0,-3.602037955981725,0.02726809460648666,0.0,1.0
rare,lead_ld_q1,2000,256,28,0.039328395308100984,0,True,1,86,True,2,2,True,True,0,True,0.6,True,empirical_mode,False,1.0,-6.3248003322538535,0.0017913238844387291,0.02547677072204793,2.0
rare,lead_ld_q1,2000,256,28,0.039328395308100984,0,True,1,86,True,2,2,True,True,0,True,0.6,True,ld_sign,True,0.0,-3.602037955981725,0.02726809460648666,0.0,1.0
rare,lead_ld_q1,2000,256,29,0.015090208740097385,0,True,0,1977,True,3,2,False,True,0,True,0.8,True,fitted,True,0.0,-4.851890933325642,0.007813588596101043,-1.3877787807814457e-17,1.0
rare,lead_ld_q1,2000,256,29,0.015090208740097385,0,True,0,1977,True,3,2,False,True,0,True,0.8,True,empirical_mode,False,2.0,-8.510030653748967,0.00020143764999840555,0.007612150946102624,
rare,lead_ld_q1,2000,256,29,0.015090208740097385,0,True,0,1977,True,3,2,False,True,0,True,0.8,True,ld_sign,False,125.0,-7.045936936209181,0.0008709404647449487,0.006942648131356081,
rare,lead_ld_q1,2000,256,29,0.015090208740097385,0,True,1,23,True,4,1,True,True,0,True,0.6,True,fitted,True,0.0,-2.8118650241870218,0.060092813266290214,2.7755575615628914e-17,1.0
rare,lead_ld_q1,2000,256,29,0.015090208740097385,0,True,1,23,True,4,1,True,True,0,True,0.6,True,empirical_mode,True,0.0,-2.8118650241870218,0.060092813266290214,2.7755575615628914e-17,1.0
rare,lead_ld_q1,2000,256,29,0.015090208740097385,0,True,1,23,True,4,1,True,True,0,True,0.6,True,ld_sign,True,0.0,-2.8118650241870218,0.060092813266290214,2.7755575615628914e-17,1.0
rare,lead_ld_q1,2000,32,0,0.009657623243871446,0,True,0,1988,True,366,1,True,True,0,True,0.7,True,fitted,True,0.0,-1.6886114950846232,0.1847759082132203,0.0,1.0
rare,lead_ld_q1,2000,32,0,0.009657623243871446,0,True,0,1988,True,366,1,True,True,0,True,0.7,True,empirical_mode,True,0.0,-1.6886114950846232,0.1847759082132203,0.0,1.0
rare,lead_ld_q1,2000,32,0,0.009657623243871446,0,True,0,1988,True,366,1,True,True,0,True,0.7,True,ld_sign,False,19.0,-5.391940839825328,0.004553127862802721,0.18022278035041758,
rare,lead_ld_q1,2000,32,0,0.009657623243871446,0,True,1,12,True,3,1,True,True,0,True,0.9,True,fitted,True,0.0,-1.247426703920415,0.28724300794121266,0.0,1.0
rare,lead_ld_q1,2000,32,0,0.009657623243871446,0,True,1,12,True,3,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-1.247426703920415,0.28724300794121266,0.0,1.0
rare,lead_ld_q1,2000,32,0,0.009657623243871446,0,True,1,12,True,3,1,True,True,0,True,0.9,True,ld_sign,True,0.0,-1.247426703920415,0.28724300794121266,0.0,1.0
rare,lead_ld_q1,2000,32,1,0.008261909484738825,0,True,0,1984,True,268,1,True,True,0,True,0.8,True,fitted,True,0.0,-1.96646724513841,0.13995039436317858,5.551115123125783e-17,1.0
rare,lead_ld_q1,2000,32,1,0.008261909484738825,0,True,0,1984,True,268,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-1.96646724513841,0.13995039436317858,5.551115123125783e-17,1.0
rare,lead_ld_q1,2000,32,1,0.008261909484738825,0,True,0,1984,True,268,1,True,True,0,True,0.8,True,ld_sign,False,15.0,-5.463416716796083,0.0042390473491125714,0.13571134701406606,
rare,lead_ld_q1,2000,32,1,0.008261909484738825,0,True,1,16,True,6,1,True,True,0,True,0.6,True,fitted,True,0.0,-1.0795064654606874,0.33976316913176363,5.551115123125783e-17,1.0
rare,lead_ld_q1,2000,32,1,0.008261909484738825,0,True,1,16,True,6,1,True,True,0,True,0.6,True,empirical_mode,True,0.0,-1.0795064654606874,0.33976316913176363,5.551115123125783e-17,1.0
rare,lead_ld_q1,2000,32,1,0.008261909484738825,0,True,1,16,True,6,1,True,True,0,True,0.6,True,ld_sign,True,0.0,-1.0795064654606874,0.33976316913176363,5.551115123125783e-17,1.0
rare,lead_ld_q1,2000,32,2,0.005789549894604963,0,True,0,1988,True,249,1,True,True,0,True,0.8,True,fitted,True,0.0,-1.8667123837309845,0.15463119510336681,8.326672684688674e-17,1.0
rare,lead_ld_q1,2000,32,2,0.005789549894604963,0,True,0,1988,True,249,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-1.8667123837309845,0.15463119510336681,8.326672684688674e-17,1.0
rare,lead_ld_q1,2000,32,2,0.005789549894604963,0,True,0,1988,True,249,1,True,True,0,True,0.8,True,ld_sign,False,17.0,-5.861252123510549,0.002847675807606524,0.15178351929576037,
rare,lead_ld_q1,2000,32,2,0.005789549894604963,0,True,1,12,True,5,1,True,True,0,True,0.9,True,fitted,True,0.0,-0.7765309474138826,0.4599990073602233,1.1102230246251565e-16,1.0
rare,lead_ld_q1,2000,32,2,0.005789549894604963,0,True,1,12,True,5,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-0.7765309474138826,0.4599990073602233,1.1102230246251565e-16,1.0
rare,lead_ld_q1,2000,32,2,0.005789549894604963,0,True,1,12,True,5,1,True,True,0,True,0.9,True,ld_sign,True,0.0,-0.7765309474138826,0.4599990073602233,1.1102230246251565e-16,1.0
rare,lead_ld_q1,2000,32,3,0.007646293974479907,0,True,0,1979,True,304,1,True,True,0,True,0.8,True,fitted,True,0.0,-1.784617896163694,0.16786118915194106,0.0,1.0
rare,lead_ld_q1,2000,32,3,0.007646293974479907,0,True,0,1979,True,304,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-1.784617896163694,0.16786118915194106,0.0,1.0
rare,lead_ld_q1,2000,32,3,0.007646293974479907,0,True,0,1979,True,304,1,True,True,0,True,0.8,True,ld_sign,False,18.0,-5.428022119617353,0.004391773620886368,0.1634694155310547,
rare,lead_ld_q1,2000,32,3,0.007646293974479907,0,True,1,21,True,12,1,True,True,0,True,0.8,True,fitted,True,0.0,-0.47608920965826784,0.6212080620165628,0.0,1.0
rare,lead_ld_q1,2000,32,3,0.007646293974479907,0,True,1,21,True,12,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-0.47608920965826784,0.6212080620165628,0.0,1.0
rare,lead_ld_q1,2000,32,3,0.007646293974479907,0,True,1,21,True,12,1,True,True,0,True,0.8,True,ld_sign,True,0.0,-0.47608920965826784,0.6212080620165628,0.0,1.0
rare,lead_ld_q1,2000,32,4,0.01098378410482559,0,True,0,1976,True,518,1,True,True,0,True,0.8,True,fitted,True,0.0,-1.3438700758474544,0.2608342643504912,5.551115123125783e-17,1.0
rare,lead_ld_q1,2000,32,4,0.01098378410482559,0,True,0,1976,True,518,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-1.3438700758474544,0.2608342643504912,5.551115123125783e-17,1.0
rare,lead_ld_q1,2000,32,4,0.01098378410482559,0,True,0,1976,True,518,1,True,True,0,True,0.8,True,ld_sign,False,19.0,-5.676712108438425,0.0034248003243118386,0.25740946402617937,
rare,lead_ld_q1,2000,32,4,0.01098378410482559,0,True,1,24,True,7,1,True,True,0,True,0.8,True,fitted,True,0.0,-1.2688261883009448,0.2811614587668741,5.551115123125783e-17,1.0
rare,lead_ld_q1,2000,32,4,0.01098378410482559,0,True,1,24,True,7,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-1.2688261883009448,0.2811614587668741,5.551115123125783e-17,1.0
rare,lead_ld_q1,2000,32,4,0.01098378410482559,0,True,1,24,True,7,1,True,True,0,True,0.8,True,ld_sign,True,0.0,-1.2688261883009448,0.2811614587668741,5.551115123125783e-17,1.0
rare,lead_ld_q1,2000,32,5,0.007181357597161207,0,True,0,1989,True,420,1,True,True,0,True,0.9,True,fitted,True,0.0,-1.5110918042031098,0.22066891913539777,0.0,1.0
rare,lead_ld_q1,2000,32,5,0.007181357597161207,0,True,0,1989,True,420,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-1.5110918042031098,0.22066891913539777,0.0,1.0
rare,lead_ld_q1,2000,32,5,0.007181357597161207,0,True,0,1989,True,420,1,True,True,0,True,0.9,True,ld_sign,False,16.0,-5.78340387027976,0.003078219694813429,0.21759069944058435,
rare,lead_ld_q1,2000,32,5,0.007181357597161207,0,True,1,11,True,3,1,True,True,0,True,0.8,True,fitted,True,0.0,-1.0749521401504851,0.34131409015109077,1.1102230246251565e-16,1.0
rare,lead_ld_q1,2000,32,5,0.007181357597161207,0,True,1,11,True,3,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-1.0749521401504851,0.34131409015109077,1.1102230246251565e-16,1.0
rare,lead_ld_q1,2000,32,5,0.007181357597161207,0,True,1,11,True,3,1,True,True,0,True,0.8,True,ld_sign,True,0.0,-1.0749521401504851,0.34131409015109077,1.1102230246251565e-16,1.0
rare,lead_ld_q1,2000,32,6,0.04100247300698645,0,True,0,1906,True,190,1,True,True,0,True,0.8,True,fitted,True,0.0,-2.0975676078043275,0.12275465286594703,0.0,1.0
rare,lead_ld_q1,2000,32,6,0.04100247300698645,0,True,0,1906,True,190,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-2.0975676078043275,0.12275465286594703,0.0,1.0
rare,lead_ld_q1,2000,32,6,0.04100247300698645,0,True,0,1906,True,190,1,True,True,0,True,0.8,True,ld_sign,False,17.0,-5.503442462930048,0.004072727066767506,0.11868192579917952,
rare,lead_ld_q1,2000,32,6,0.04100247300698645,0,True,1,94,True,8,1,True,True,0,True,0.8,True,fitted,False,4.0,-2.8368686137979497,0.05860890603673335,0.001326954348304793,2.0
rare,lead_ld_q1,2000,32,6,0.04100247300698645,0,True,1,94,True,8,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-2.814480282123898,0.05993586038503809,4.85722573273506e-17,1.0
rare,lead_ld_q1,2000,32,6,0.04100247300698645,0,True,1,94,True,8,1,True,True,0,True,0.8,True,ld_sign,False,4.0,-2.8368686137979497,0.05860890603673335,0.001326954348304793,2.0
rare,lead_ld_q1,2000,32,7,0.01907660142898554,0,True,0,1969,True,265,1,True,True,0,True,0.8,True,fitted,True,0.0,-1.9400614900815818,0.14369511368177637,5.551115123125783e-17,1.0
rare,lead_ld_q1,2000,32,7,0.01907660142898554,0,True,0,1969,True,265,1,True,True,0,True,0.8,True,empirical_mode,True,0.0,-1.9400614900815818,0.14369511368177637,5.551115123125783e-17,1.0
rare,lead_ld_q1,2000,32,7,0.01907660142898554,0,True,0,1969,True,265,1,True,True,0,True,0.8,True,ld_sign,False,17.0,-5.19829420629462,0.005525982572052932,0.13816913110972348,
rare,lead_ld_q1,2000,32,7,0.01907660142898554,0,True,1,31,True,9,1,True,True,0,True,0.6,True,fitted,True,0.0,-1.6786903000418691,0.18661822994277463,0.0,1.0
rare,lead_ld_q1,2000,32,7,0.01907660142898554,0,True,1,31,True,9,1,True,True,0,True,0.6,True,empirical_mode,True,0.0,-1.6786903000418691,0.18661822994277463,0.0,1.0
rare,lead_ld_q1,2000,32,7,0.01907660142898554,0,True,1,31,True,9,1,True,True,0,True,0.6,True,ld_sign,True,0.0,-1.6786903000418691,0.18661822994277463,0.0,1.0
rare,lead_ld_q1,2000,32,8,0.011845249302222817,0,True,0,1977,True,199,1,True,True,0,True,0.9,True,fitted,True,0.0,-2.078158213342467,0.12516051901944397,0.0,1.0
rare,lead_ld_q1,2000,32,8,0.011845249302222817,0,True,0,1977,True,199,1,True,True,0,True,0.9,True,empirical_mode,True,0.0,-2.078158213342467,0.12516051901944397,0.0,1.0
rare,lead_ld_q1,2000,32,8,0.011845249302222817,0,True,0,1977,True,199,1,True,True,0,True,0.9,True,ld_sign,False,19.0,-6.0891532356169735,0.0022673279947859944,0.12289319102465798,
rare,lead_ld_q1,2000,32,8,0.011845249302222817,0,True,1,23,True,5,1,True,True,0,True,0.6,True,fitted,True,0.0,-1.7082173793423823,0.18118849525803946,8.326672684688674e-17,1.0
rare,lead_ld_q1,2000,32,8,0.011845249302222817,0,True,1,23,True,5,1,True,True,0,True,0.6,True,empirical_mode,True,0.0,-1.7082173793423823,0.18118849525803946,8.326672684688674e-17,1.0
